fecha,regimen_aduanero,refrendo,item,ruc_importador,probable_importador,pais_de_origen,pais_de_procedencia,ciudad_embarque,via_de_transporte,aduana,partida_arancelaria,descripcion_arancelaria,descripcion_producto_comercial,marca,estado_de_mercancia,cantidad,unidad_de_medida,advalorem,us$_fob,us$_flete,us$_seguro,us$_cif,embarcador,empresa_de_transporte,pais_de_embarque,agente_de_aduana,nave,conocimiento_de_embarque,peso_neto_kg,tipo_aforo,dirección_consignatario,caracteristicas,producto,marca_comercial,año_fabricación,modelo_mercaderia,us$_fob_unit,código_tnan,contenedor,conocimiento_embarque,agencia_de_carga,país_de_origen,descripción_arancelaria,país_de_embarque
2022-08-22,importacion_a_consumo,028-2022-10-00944311,1,1790208087001,f.v_-_area_andina_s.a.,,italy,vado_ligure,maritimo,guayaquil_maritimo,8481909090,,cache_coin_slot_aireador_dimension_tj,neoperl,nueva,4000.0,numero_de_unidades,0.0,1507.26,0.01,1.41,1508.67,neoperl_,hamburg_süd_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,lars_maersk,,38.3,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,cache_coin_slot_aireador_dimension_tj,cache_coin_slot_aireador_dimension_tj,neoperl,2022.0,43220145002,0.38,2,0.0,0050163/sh,ecu_-_worldwide_-_(ecuador)_s.a.,italy,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",italy
2022-08-23,importacion_a_consumo,028-2022-10-00949288,1,992833831001,agenkacom_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8479820000,,aireadores,generico,nueva,60.0,numero_de_unidades,0.0,27000.0,0.0,270.0,27270.0,taizhou_qihong_electrical,broom-ecuador_s.a.,,01903944-rodriguez_perea_daniel_vicente,ever_ethic,,9392.94,aforo-aforo_automatico,cuenca_102_y_eloy_alfaro,articulos_varios,articulos_varios,generico,2022.0,generico,450.0,0,2.0,ngzf22295700,zz_otros_liberadores_directos,china,"para_mezclar,_amasar_o_sobar,_quebrantar,_triturar,_pulverizar,_cribar,_tamizar,_homogeneizar,_emulsionar_o_agitar",china
2022-08-23,importacion_a_consumo,028-2022-10-00949288,2,992833831001,agenkacom_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8479820000,,aireadores,generico,nueva,60.0,numero_de_unidades,0.0,27000.0,0.0,270.0,27270.0,taizhou_qihong_electrical,broom-ecuador_s.a.,,01903944-rodriguez_perea_daniel_vicente,ever_ethic,,9392.94,aforo-aforo_automatico,cuenca_102_y_eloy_alfaro,articulos_varios,articulos_varios,generico,2022.0,generico,450.0,0,2.0,ngzf22295700,zz_otros_liberadores_directos,china,"para_mezclar,_amasar_o_sobar,_quebrantar,_triturar,_pulverizar,_cribar,_tamizar,_homogeneizar,_emulsionar_o_agitar",china
2022-08-25,importacion_a_consumo,028-2022-10-00959396,932,990022011001,maquinarias_y_vehiculos_s.a._mavesa,,germany,desconocido,maritimo,guayaquil_maritimo,8708299090,,aireador,citroen,nueva,1.0,numero_de_unidades,4.29,28.57,0.94,0.01,29.51,desconocido,zz_otras_empresas_transporte,,01901316-organizacion_comercial_y_aduanera_mario_coka_b._macobsa_s.a.,desconocido,,0.3,aforo-aforo_documental,desconocido,aireador,repuestos,citroen,2022.0,96764769zd,28.57,0,0.0,desconocido,zz_otros_no_identificados,portugal,los_demás,desconocido
2022-08-25,importacion_a_consumo,028-2022-10-00959396,933,990022011001,maquinarias_y_vehiculos_s.a._mavesa,,germany,desconocido,maritimo,guayaquil_maritimo,8708299090,,aireador,citroen,nueva,1.0,numero_de_unidades,0.0,28.57,0.94,0.01,29.51,desconocido,zz_otras_empresas_transporte,,01901316-organizacion_comercial_y_aduanera_mario_coka_b._macobsa_s.a.,desconocido,,0.3,aforo-aforo_documental,desconocido,aireador,repuestos,citroen,2022.0,96764769zd,28.57,0,0.0,desconocido,zz_otros_no_identificados,portugal,los_demás,desconocido
2022-08-29,importacion_a_consumo,028-2022-10-00981394,1,1790208087001,f.v_-_area_andina_s.a.,,germany,hamburg,maritimo,guayaquil_maritimo,8481909090,,aireador,neoperl,nueva,9600.0,numero_de_unidades,0.0,4304.0,55.55,4.45,4364.0,neoperl,cma-cgm_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,kristina,,92.97,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,perlator_honeycomb_tt_aerator_chrome_plated,aireador,neoperl,2022.0,44303403304,0.45,2,0.0,ham/gye/02223,ecu_-_worldwide_-_(ecuador)_s.a.,germany,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",germany
2022-08-29,importacion_a_consumo,028-2022-10-00981394,4,1790208087001,f.v_-_area_andina_s.a.,,germany,hamburg,maritimo,guayaquil_maritimo,8481909090,,aireador,neoperl,nueva,4000.0,numero_de_unidades,0.0,1793.34,23.15,1.85,1818.34,neoperl,cma-cgm_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,kristina,,38.74,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,perlator_honeycomb_tt_aerator_chrome_plated,aireador,neoperl,2022.0,44303403304,0.45,2,0.0,ham/gye/02223,ecu_-_worldwide_-_(ecuador)_s.a.,germany,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",germany
2022-08-29,importacion_a_consumo,028-2022-10-00981394,3,1790208087001,f.v_-_area_andina_s.a.,,germany,hamburg,maritimo,guayaquil_maritimo,8481909090,,aireador,neoperl,nueva,23200.0,numero_de_unidades,0.0,10401.34,134.27,10.74,10546.35,neoperl,cma-cgm_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,kristina,,224.67,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,perlator_honeycomb_tt_aerator_chrome_plated,aireador,neoperl,2022.0,44303403304,0.45,2,0.0,ham/gye/02223,ecu_-_worldwide_-_(ecuador)_s.a.,germany,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",germany
2022-08-29,importacion_a_consumo,028-2022-10-00981394,2,1790208087001,f.v_-_area_andina_s.a.,,germany,hamburg,maritimo,guayaquil_maritimo,8481909090,,aireador,neoperl,nueva,6400.0,numero_de_unidades,0.0,2869.34,37.04,2.96,2909.34,neoperl,cma-cgm_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,kristina,,61.98,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,perlator_honeycomb_tt_aerator_chrome_plated,aireador,neoperl,2022.0,44303403304,0.45,2,0.0,ham/gye/02223,ecu_-_worldwide_-_(ecuador)_s.a.,germany,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",germany
2022-08-30,importacion_a_consumo,028-2022-10-00986013,1,791768209001,camaronera_camanmor_s_a,,taiwan,kaohsiung,maritimo,guayaquil_maritimo,8414809000,,multi_impulsor_aireador_de_paletas,generico,nueva,210.0,numero_de_unidades,0.0,270143.13,27680.3,1489.12,299312.53,sun_asia_aeration_int_co_ltd,agencia_maritima_global_marglobal_sa,,01777779-jimenez_quiroz_boris_lenin,ever_ethic,,34619.19,aforo-aforo_automatico,av._25_de_junio_km_4.5_via_a_pasaje_machala_el_oro,multi_impulsor_aireador_de_paletas,producto,generico,2022.0,pa-308,1286.4,0,0.0,goszx22060649,gypset_s.a.,taiwan,los_demás,taiwan
2022-08-30,importacion_a_consumo,028-2022-10-00989723,23,1790208087001,f.v_-_area_andina_s.a.,,china,jiangmen,maritimo,guayaquil_maritimo,8481909090,,aireador_mas_herramienta,fv,nueva,20.0,numero_de_unidades,0.0,28.35,2.49,0.02,30.86,firestlink_network_limited,maersk_del_ecuador_c.a.,,01905355-wca_wladimir_coka_asociados_s.a.,maersk_salina,,1.33,aforo-aforo_automatico,rumiñahui_/_sangolqui_/_principal_s/n,aerator,aireador_mas_herramienta,fv,2022.0,1813940,1.42,2,0.0,szxs00110980,blue_cargo_ecuador_s.a._blucarsa,china,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",china
2022-08-30,importacion_a_consumo,028-2022-10-00990156,90,990792658001,importadora_lino_gamboa_cia._ltda._ilga,,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,,acople_con_cruceta_para_aireador,generico,nueva,1000.0,numero_de_unidades,0.0,16500.0,1120.95,25.01,17645.97,jiangsu_super_machinery_factory,cosco_shipping_lines_ecuador_cia._ltda.,,01000012-carlos_bajaña_e_hijos_s.a._carbaehi,ever_ethic,,2705.81,aforo-aforo_automatico,clda._adace_calle_b_#_415_y_calle_novena,partes_y_piezas,partes_y_piezas,generico,2022.0,il-16-29,16.5,0,1.0,goszx22070276,provexcar_cia._ltda.,china,partes,china
2022-08-30,importacion_a_consumo,028-2022-10-00990156,91,990792658001,importadora_lino_gamboa_cia._ltda._ilga,,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,,acople_con_cruceta_p_aireador,generico,nueva,1000.0,numero_de_unidades,0.0,16500.0,1120.95,25.01,17645.97,jiangsu_super_machinery_factory,cosco_shipping_lines_ecuador_cia._ltda.,,01000012-carlos_bajaña_e_hijos_s.a._carbaehi,ever_ethic,,2705.81,aforo-aforo_automatico,clda._adace_calle_b_#_415_y_calle_novena,partes_y_piezas,partes_y_piezas,generico,2022.0,csc-14,16.5,0,1.0,goszx22070276,provexcar_cia._ltda.,china,partes,china
2022-08-30,importacion_a_consumo,028-2022-10-00990156,92,990792658001,importadora_lino_gamboa_cia._ltda._ilga,,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,,acople_con_cruceta_p_aireador,generico,nueva,500.0,numero_de_unidades,0.0,8250.0,560.48,12.51,8822.98,jiangsu_super_machinery_factory,cosco_shipping_lines_ecuador_cia._ltda.,,01000012-carlos_bajaña_e_hijos_s.a._carbaehi,ever_ethic,,1352.91,aforo-aforo_automatico,clda._adace_calle_b_#_415_y_calle_novena,partes_y_piezas,partes_y_piezas,generico,2022.0,il-16-28,16.5,0,1.0,goszx22070276,provexcar_cia._ltda.,china,partes,china
2022-08-30,importacion_a_consumo,028-2022-10-00990156,93,990792658001,importadora_lino_gamboa_cia._ltda._ilga,,china,dafeng_pt,maritimo,guayaquil_maritimo,8479900000,,cruceta_sola_p_aireador,generico,nueva,100.0,numero_de_unidades,0.0,968.0,65.76,1.47,1035.23,jiangsu_super_machinery_factory,cosco_shipping_lines_ecuador_cia._ltda.,,01000012-carlos_bajaña_e_hijos_s.a._carbaehi,ever_ethic,,158.74,aforo-aforo_automatico,clda._adace_calle_b_#_415_y_calle_novena,partes_y_piezas,partes_y_piezas,generico,2022.0,il-16-30,9.68,0,1.0,goszx22070276,provexcar_cia._ltda.,china,partes,china
2022-08-30,importacion_a_consumo,028-2022-10-00992868,7,1792159105001,macromoda_s.a.,,spain,algeciras,maritimo,guayaquil_maritimo,8481801000,,carton_n_p52_grifo_fregadero_teka_in914_aireador_antical5391412,zara,nueva,1.0,numero_de_unidades,4.29,44.85,1.77,0.02,44.87,itx_merken_b.v,maersk_del_ecuador_c.a.,,01900007-rocalvi_s.a.,luna_maersk,,111.93,aforo-aforo_automatico,av/portugal_no_e10-77_y_av._6_de_di_ciembre_edificio_ambar_4to._piso._o_ficina_4_ruc_1792159105001_quito-ecuador,grifo_fregadero_cocina,implementacion_de_tienda,zara,2022.0,54515,44.85,0,1.0,609156494,zz_otros_liberadores_directos,spain,canillas_o_grifos_para_uso_doméstico,spain
2022-09-01,importacion_a_consumo,028-2022-10-01001969,52,1391709765001,pesquera_ugavi_s.a.,,spain,vigo,maritimo,guayaquil_maritimo,9603400000,,rodillo_aireador,rodapin,nueva,1.0,numero_de_unidades,2.74,9.11,0.02,0.0,9.11,corporacion_atunera_internacional,hamburg_süd_ecuador_s.a.,,01777783-servicio_de_carga_vicdelcargo_s.a.,laust_maersk,,1.22,aforo-aforo_automatico,avda_2_1155_entrecalle_11/12_edif_banco_pichincha_piso_8,mobiliario_oficina,mobiliario_oficina,rodapin,2022.0,aireador,9.11,0,1.0,sudu72bcn002730x,hamburg_süd_ecuador_s.a.,spain,"""pinceles_y_brochas_para_pintar,_enlucir,_barnizar_o_similares_(excepto_los_de_la_subpartida_9603.30)_exepto_productos_que_sean_elaborados_con_cerdas_de_jabalí_o_de_cerdo;_almohadillas_o_muñequillas_y_rodillos,_para_pintar""",spain
2022-09-02,importacion_courier,019-2022-91-01005411,1,908836042001,palacios_solorzano_marcelo_geovanny,,united_states,miami,aerea,guayaquil_aereo,9807103000,,"aireador_de_vino,_saca_corchos_electrico",generico,nueva,2.0,numero_de_unidades,0.0,78.18,1.27,0.78,80.23,tiendamia,"united_parcel_service,_co.",,08777781-in_express-courier_s.a.,n317up,,0.85,aforo-aforo_automatico,av_de_las_amaericas_900_y_alejandro_andrade,desconocido,generico,generico,0.0,generico,39.09,0,0.0,2600093282,in_express-courier_s.a.,united_states,"paquetes_por_correos_rápidos_(mensajería_acelerada_o_courier)._0%_y_$0,00_solamente_para_paquetes_en_los_que_el_consignante_sea_un_ecuatoriano_residente_en_el_exterior,_hasta_un_máximo_de_12_paquetes_por_año_o_usd_2,400.00,_lo_que_suceda_primero.",united_states
2022-09-05,importacion_courier,019-2022-91-01016043,1,1790236862001,unacem_ecuador_s_a,,united_states,miami,aerea,guayaquil_aereo,8479900000,,aireadores_para_silos,generico,nueva,36.0,numero_de_unidades,0.0,1304.0,14.97,13.04,1332.01,oli_u.s.a,tampa_cargo_s.a.,,08901071-entregas_especiales_espentregas_s.a.,n334qt,,9.98,aforo-aforo_automatico,urb_santa_leonor_mz_6_solares_11_12,desconocido,generico,generico,0.0,generico,36.22,0,0.0,777800097428,entregas_especiales_espentregas_s.a.,united_states,partes,united_states
2022-09-05,importacion_a_consumo,028-2022-10-01019852,2,791805031001,importadora_qaba_s_a,,china,ningbo,maritimo,guayaquil_maritimo,8414809000,,aireador_disel,generico,nueva,20.0,numero_de_unidades,0.0,28000.0,2089.55,60.18,30149.73,taizhou_wangfa_machinery_electric_co_ltd,maersk_del_ecuador_c.a.,,01777779-jimenez_quiroz_boris_lenin,chastine_maersk,,8097.02,aforo-aforo_automatico,bolivar_madero_vargas_y_bolivar,aireador_diesel,producto,generico,2022.0,22hp,1400.0,0,0.0,ecl2207215,maersk_del_ecuador_c.a.,china,los_demás,china
2022-09-05,importacion_a_consumo,028-2022-10-01019852,1,791805031001,importadora_qaba_s_a,,china,ningbo,maritimo,guayaquil_maritimo,8414809000,,aireador_disel,generico,nueva,20.0,numero_de_unidades,0.0,25600.0,1910.45,55.02,27565.47,taizhou_wangfa_machinery_electric_co_ltd,maersk_del_ecuador_c.a.,,01777779-jimenez_quiroz_boris_lenin,chastine_maersk,,7402.98,aforo-aforo_automatico,bolivar_madero_vargas_y_bolivar,aireador_diesel,producto,generico,2022.0,16hp,1280.0,0,0.0,ecl2207215,maersk_del_ecuador_c.a.,china,los_demás,china
2022-09-06,importacion_a_consumo,028-2022-10-01022224,83,993369829001,importadora_quitio_s.a.s.,,china,ningbo,maritimo,guayaquil_maritimo,8479899099,,aireador,generico,nueva,1.0,numero_de_unidades,0.33,1.2,0.0,1.0,2.2,yiwu_guoli_import_&_export_co_ltd,broom-ecuador_s.a.,,01904006-ronquillo_sanchez_carlos_francisco,kota_manzanillo,,101.0,aforo-aforo_fisico_intrusivo,av_olmedo_406_y_chimborazo_y_s_general,aireador,aireador,generico,2022.0,generico,1.2,0,1.0,ngzf22285100,broom-ecuador_s.a.,china,los_demás,china
2022-09-06,importacion_a_consumo,028-2022-10-01022972,1,990532672001,delanan_desarrollo_langostinero_s_a,,taiwan,kaohsiung,maritimo,guayaquil_maritimo,8414809000,,multi_impulsor_aireador_de_paletas,generico,nueva,140.0,numero_de_unidades,0.0,180786.88,18385.03,991.17,200163.08,sun_asia_aeration_int_co_ltd,agencia_maritima_global_marglobal_sa,,01777779-jimenez_quiroz_boris_lenin,kota_manzanillo,,22025.29,aforo-aforo_fisico_intrusivo,san_jacinto_de_yaguachi_e49_s/n_y_sin_interseccion,"multi_impulsor_aireador_de_paletas_3hp,_3ph,_60hz,_440v",producto,generico,2022.0,pa-308,1291.33,0,0.0,goszx22070090,agencia_maritima_global_marglobal_sa,taiwan,los_demás,taiwan
2022-09-06,importacion_a_consumo,028-2022-10-01022224,82,993369829001,importadora_quitio_s.a.s.,,china,ningbo,maritimo,guayaquil_maritimo,8479899099,,aireador,generico,nueva,8.0,numero_de_unidades,1.59,9.6,0.0,1.0,10.6,yiwu_guoli_import_&_export_co_ltd,broom-ecuador_s.a.,,01904006-ronquillo_sanchez_carlos_francisco,kota_manzanillo,,105.0,aforo-aforo_fisico_intrusivo,av_olmedo_406_y_chimborazo_y_s_general,aireador,aireador,generico,2022.0,generico,1.2,0,1.0,ngzf22285100,broom-ecuador_s.a.,china,los_demás,china
2022-09-06,importacion_a_consumo,028-2022-10-01022224,84,993369829001,importadora_quitio_s.a.s.,,china,ningbo,maritimo,guayaquil_maritimo,8479899099,,aireador,generico,nueva,1.0,numero_de_unidades,0.33,1.2,0.0,1.0,2.2,yiwu_guoli_import_&_export_co_ltd,broom-ecuador_s.a.,,01904006-ronquillo_sanchez_carlos_francisco,kota_manzanillo,,101.0,aforo-aforo_fisico_intrusivo,av_olmedo_406_y_chimborazo_y_s_general,aireador,aireador,generico,2022.0,generico,1.2,0,1.0,ngzf22285100,broom-ecuador_s.a.,china,los_demás,china
2022-09-07,importacion_courier,019-2022-91-01029061,1,913522868001,guzman_bustamante_juan_carlos,,united_states,miami,aerea,guayaquil_aereo,9807103000,,"1_libro_1_cargador_3_sets_de_baterias_recargables_y_2_soluciones_nasales_1_aireador_para_grifo_de_bano,_cocina",generico,nueva,1.0,numero_de_unidades,0.0,128.41,1.88,1.28,131.57,shipper_department,"united_parcel_service,_co.",,08901053-tmalogistics_s.a.,n338up,,1.25,aforo-aforo_automatico,guayaquil_/_tarqui_/_solar_23,desconocido,generico,generico,0.0,generico,128.41,0,0.0,sh072371,tmalogistics_s.a.,united_states,"paquetes_por_correos_rápidos_(mensajería_acelerada_o_courier)._0%_y_$0,00_solamente_para_paquetes_en_los_que_el_consignante_sea_un_ecuatoriano_residente_en_el_exterior,_hasta_un_máximo_de_12_paquetes_por_año_o_usd_2,400.00,_lo_que_suceda_primero.",united_states
2022-09-07,importacion_courier,055-2022-91-01028762,1,1302419088001,zambrano_basurto_edgar_freddy,,united_states,miami,aerea,quito,9807103000,,"aaireadores,_interruptors,_bitas",generico,nueva,6.0,numero_de_unidades,0.0,228.41,4.83,2.28,235.52,deblex,atlas_air_inc,,08777790-mundigroup_s.a.,n416mc,,3.22,aforo-aforo_automatico,isla_san_cristobal_n41-134_y_isla_floreana,desconocido,generico,generico,0.0,generico,38.07,0,0.0,ec0030240556,mundigroup_s.a.,united_states,"paquetes_por_correos_rápidos_(mensajería_acelerada_o_courier)._0%_y_$0,00_solamente_para_paquetes_en_los_que_el_consignante_sea_un_ecuatoriano_residente_en_el_exterior,_hasta_un_máximo_de_12_paquetes_por_año_o_usd_2,400.00,_lo_que_suceda_primero.",united_states
2022-09-08,importacion_a_consumo,028-2022-10-01034373,3,1790208087001,f.v_-_area_andina_s.a.,,italy,vado_ligure,maritimo,guayaquil_maritimo,8481909090,,aireador_oculto_coin_slot,neoperl,nueva,3000.0,numero_de_unidades,0.0,1137.5,0.0,1.12,1138.62,neoperl_,hamburg_süd_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,lexa_maersk,,29.05,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,cache_coin_slot_aireador,aireador_oculto_coin_slot,neoperl,2022.0,43220145002,0.38,2,0.0,0055152/sh,hamburg_süd_ecuador_s.a.,italy,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",italy
2022-09-08,importacion_a_consumo,028-2022-10-01034373,1,1790208087001,f.v_-_area_andina_s.a.,,italy,vado_ligure,maritimo,guayaquil_maritimo,8481909090,,aireador_oculto_perlator_cache_tj,neoperl,nueva,250.0,numero_de_unidades,0.0,94.8,-0.01,0.09,94.89,neoperl_,hamburg_süd_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,lexa_maersk,,2.42,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,cache_honeycomb_aireador,aireador_oculto_perlator_cache_tj,neoperl,2022.0,43220101001,0.38,2,0.0,0055152/sh,hamburg_süd_ecuador_s.a.,italy,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",italy
2022-09-08,importacion_a_consumo,028-2022-10-01034373,2,1790208087001,f.v_-_area_andina_s.a.,,italy,vado_ligure,maritimo,guayaquil_maritimo,8481909090,,aireador_cocina,neoperl,nueva,35000.0,numero_de_unidades,0.0,19103.31,0.01,18.79,19122.1,neoperl_,hamburg_süd_ecuador_s.a.,,01905355-wca_wladimir_coka_asociados_s.a.,lexa_maersk,,487.89,aforo-aforo_automatico,pichincha_/_ruminahui_/_sangolqui_/_principal_s/n,cascade_aireador,aireador_cocina,neoperl,2022.0,40100102305,0.55,2,0.0,0055152/sh,hamburg_süd_ecuador_s.a.,italy,"""arancel_0%_para_cabezas_y/o_cartucho_de_cierre_cerámico;_otros_elementos_de_cierre_(valvulitas_o_cabezas_con_tornillos_ascendente);_manijas,_volantes_y_botones_para_apertura_y_cierre_de_caudal_en_artículos_de_grifería;_picos_de_grifería;_rosetas_(set_com",italy
2022-09-12,importacion_a_consumo,028-2022-10-01047433,11,992211237001,eslive_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8479900000,,parte_aireador_-_bocin,generico,nueva,10.0,numero_de_unidades,0.0,225.4,35.16,0.57,261.13,shanghai_pretty_industries_co_ltd,broom-ecuador_s.a.,,01900017-consulcomi_s.a.,xin_fang_cheng,,53.47,aforo-aforo_automatico,lot_industrial_inmaconsa_mz_25_sl24_km_22_via_perimetral_edificio_dinatek_junto_supan_guayaqu,metal_/_plastico,parte_aireador_-_bocin,generico,2022.0,generico,22.54,0,0.0,nbef2207040a,broom-ecuador_s.a.,china,partes,china
2022-09-12,importacion_a_consumo,028-2022-10-01047433,24,992211237001,eslive_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8408901000,,motor_dieses_aireador,generico,nueva,15.0,numero_de_unidades,0.0,1312.56,204.76,3.34,1520.66,shanghai_pretty_industries_co_ltd,broom-ecuador_s.a.,,01900017-consulcomi_s.a.,xin_fang_cheng,,311.38,aforo-aforo_automatico,lot_industrial_inmaconsa_mz_25_sl24_km_22_via_perimetral_edificio_dinatek_junto_supan_guayaqu,metal_/_plastico,motor_dieses_aireador,generico,2022.0,generico,87.5,0,0.0,nbef2207040a,broom-ecuador_s.a.,china,de_potencia_inferior_o_igual_a_130_kw_(174_hp),china
2022-09-12,importacion_a_consumo,028-2022-10-01047433,6,992211237001,eslive_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8479900000,,parte_aireador_-_conector,generico,nueva,14.0,numero_de_unidades,0.0,192.08,29.96,0.49,222.53,shanghai_pretty_industries_co_ltd,broom-ecuador_s.a.,,01900017-consulcomi_s.a.,xin_fang_cheng,,45.57,aforo-aforo_automatico,lot_industrial_inmaconsa_mz_25_sl24_km_22_via_perimetral_edificio_dinatek_junto_supan_guayaqu,metal_/_plastico,parte_aireador_-_conector,generico,2022.0,generico,13.72,0,0.0,nbef2207040a,broom-ecuador_s.a.,china,partes,china
2022-09-12,importacion_a_consumo,028-2022-10-01047433,7,992211237001,eslive_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8479900000,,parte_aireador_-_manivela,generico,nueva,25.0,numero_de_unidades,0.0,906.5,141.41,2.31,1050.22,shanghai_pretty_industries_co_ltd,broom-ecuador_s.a.,,01900017-consulcomi_s.a.,xin_fang_cheng,,215.05,aforo-aforo_automatico,lot_industrial_inmaconsa_mz_25_sl24_km_22_via_perimetral_edificio_dinatek_junto_supan_guayaqu,metal_/_plastico,parte_aireador_-_manivela,generico,2022.0,generico,36.26,0,0.0,nbef2207040a,broom-ecuador_s.a.,china,partes,china
2022-09-12,importacion_a_consumo,028-2022-10-01047433,8,992211237001,eslive_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8479900000,,parte_aireador_-_impeller,generico,nueva,25.0,numero_de_unidades,0.0,1960.0,305.76,4.99,2270.75,shanghai_pretty_industries_co_ltd,broom-ecuador_s.a.,,01900017-consulcomi_s.a.,xin_fang_cheng,,464.97,aforo-aforo_automatico,lot_industrial_inmaconsa_mz_25_sl24_km_22_via_perimetral_edificio_dinatek_junto_supan_guayaqu,metal_/_plastico,parte_aireador_-_impeller,generico,2022.0,generico,78.4,0,0.0,nbef2207040a,broom-ecuador_s.a.,china,partes,china
2022-09-12,importacion_a_consumo,028-2022-10-01047433,9,992211237001,eslive_s.a.,,china,ningbo,maritimo,guayaquil_maritimo,8479900000,,parte_aireador_-_rodamientos,generico,nueva,25.0,numero_de_unidades,0.0,1065.75,166.26,2.71,1234.72,shanghai_pretty_industries_co_ltd,broom-ecuador_s.a.,,01900017-consulcomi_s.a.,xin_fang_cheng,,252.83,aforo-aforo_automatico,lot_industrial_inmaconsa_mz_25_sl24_km_22_via_perimetral_edificio_dinatek_junto_supan_guayaqu,metal_/_plastico,parte_aireador_-_rodamientos,generico,2022.0,generico,42.63,0,0.0,nbef2207040a,broom-ecuador_s.a.,china,partes,china
